fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|szKBytes
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9546|JUZGADOS DE PRIMERA INSTANCIA E INSTRUCCIÓN||BOE-B-2025-14683|TORRIJOS||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14683|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14683|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9546|JUZGADOS DE PRIMERA INSTANCIA E INSTRUCCIÓN||BOE-B-2025-14684|VILLENA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14684|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14684|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9546|JUZGADOS DE PRIMERA INSTANCIA E INSTRUCCIÓN||BOE-B-2025-14685|VITORIA GASTEIZ||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14685|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14685|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9546|JUZGADOS DE PRIMERA INSTANCIA E INSTRUCCIÓN||BOE-B-2025-14686|XINZO DE LIMIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14686|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14686|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9546|JUZGADOS DE PRIMERA INSTANCIA E INSTRUCCIÓN||BOE-B-2025-14687|ZAMORA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14687|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14687|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9547|JUZGADOS DE LO MERCANTIL||BOE-B-2025-14688|A CORUÑA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14688|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14688|196
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9553|JUZGADOS DE LO PENAL||BOE-B-2025-14689|MADRID||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14689|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14689|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14690|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14690|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14690|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14691|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14691|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14691|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14692|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14692|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14692|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14693|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14693|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14693|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14694|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14694|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14694|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14695|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14695|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14695|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14696|MURCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14696|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14696|194
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14697|VALENCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14697|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14697|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|4|IV. Administración de Justicia|9571|SERVICIOS COMUNES PROCESALES||BOE-B-2025-14698|VALENCIA||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14698|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14698|193
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14699|Anuncio de licitación de: Dirección de la Agencia Estatal Boletín Oficial del Estado . Objeto: Suministro de alimentos para el comedor laboral de la Agencia Estatal Boletín Oficial del Estado de la avenida de Manoteras nº 54 de Madrid. Expediente: 202500000018.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14699|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14699|229
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14700|Anuncio de licitación de: Dirección de la Agencia Estatal Boletín Oficial del Estado . Objeto: Servicio de bar-cafetería en la Agencia Estatal Boletín Oficial del Estado, así como la explotación de toda clase de máquinas automáticas expendedoras de alimentos y bebidas. Expediente: 202500000032.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14700|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14700|217
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14701|Anuncio de formalización de contratos de: Subdirección General de Programación y Gestión Económica del Servicio Público de Justicia. Objeto: Servicio de seguridad y vigilancia en la sede de la Gerencia Territorial de Justicia de la Comunidad Valenciana en Valencia. Expediente: ASE/2025/002.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14701|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14701|204
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14702|Anuncio de formalización de contratos de: Dirección Adjunta de Medios Personales y Materiales de la Abogacía General del Estado. Objeto: El objeto del contrato que se propone son los servicios mantenimiento del software base del servicio de nóminas soportado por la aplicación NEDAES de la Abogacía General del Estado, (AGE). Expediente: AGE/2024/0019_122 NEDAES.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14702|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14702|210
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES||BOE-B-2025-14703|Anuncio de formalización de contratos de: Subdirección General de Programación y Gestión Económica del Servicio Público de Justicia. Objeto: Servicio de seguridad y vigilancia en la sede de la Gerencia Territorial de Justicia de Aragón en Zaragoza. Expediente: ASE/2025/006.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14703|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14703|204
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14704|Anuncio de formalización de contratos de: Sección de Asuntos Económicos de la Jefatura Sistemas de Información, Telecomunicaciones y Asistencia Técnica. Objeto: Servicio de generación de conjuntos de datos geoespaciales para la optimización de la producción de escenarios tridimensionales. Expediente: 2025/ETSAE0904/00000149E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14704|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14704|208
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14705|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: combustibles a granel de automoción lote 1 península baleares . Expediente: 2025/ETSAE0906/00000679E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14705|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14705|209
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14706|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: combustibles a granel de automoción lote 1 península baleares . Expediente: 2025/ETSAE0906/00000807E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14706|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14706|210
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14707|Anuncio de licitación de: Intendente de las Palmas. Objeto: AM Mantenimiento y reparación de los suelos de las zonas de habitabilidad de las embarcaciones del Mando Naval de Canarias. Expediente: 2024/AR45U/00002674E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14707|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14707|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14708|Anuncio de formalización de contratos de: Intendencia de Madrid. Objeto: Servicio para la reparación y mantenimiento de los veleros de la Armada. Expediente: 2025/AR21U/00000203E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14708|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14708|208
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14709|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Adquisición de granadas de mano. Expediente: 2024/ETSAE0906/00001509E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14709|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14709|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14710|Anuncio de licitación de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: Anteproyecto para la ampliación de la Base naval de Rota en Cádiz y la Estación naval de ALGAMECA en Cartagena. Expediente: 2025/AR40U/00000127E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14710|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14710|223
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14711|Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Este. Objeto: contrato basado am catering lote 20. Expediente: 2024/ETSAE0327/00004616E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14711|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14711|202
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14712|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Estado Mayor de la Defensa. Objeto: Contrato Basado TP Personal hacía y desde zonas de desarrollo de Operaciones, Ejercicios u otro tipo de actividades relacionadas con OMPs, en cualquier punto de la Geografía Mundial. Expediente: 2025/SP02002001/00000323.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14712|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14712|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14713|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Estado Mayor de la Defensa. Objeto: Contrato Basado derivado de Acuerdo Marco servicios de Operador Logístico a Zona de Operaciones y Ejercicios. Expediente: 2025/SP02002001/00000324E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14713|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14713|209
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14714|Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Este. Objeto: contrato basado am catering lote 19. Expediente: 2024/ETSAE0327/00004626E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14714|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14714|203
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14715|Anuncio de formalización de contratos de: Jefatura de la Sección Económico-Administrativa 41 - Base Aérea de San Javier. Objeto: Servicio auxiliares de servicio y control (ASC) para el CDSC Oficiales Ruiz de Alda y CDSC Suboficiales Fdez. Tudela del 13/04/25 al 12/04/26 (AM 2024/JCMDEF/00000050). Expediente: 2025/EA41/00000608E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14715|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14715|210
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14716|Anuncio de licitación de: Dirección de Gestión Económica de la Jefatura de Apoyo Logístico de la Armada. Objeto: Suministro de kits de auriculares y pulsador para unidades de Infantería de Marina de la Armada. Expediente: 2025/AR40U/00000623E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14716|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14716|218
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14717|Anuncio de formalización de contratos de: Jefatura de Asuntos Económicos del Mando de Apoyo Logístico. Objeto: Suministro y mantenimiento de hardware / software de Equipos de Diagnosis Multimarca Multisistemas (EDMMS) de dotación en el Ejército de Tierra. Expediente: 2024/ETSAE0906/00004543E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14717|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14717|213
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14718|Anuncio de licitación de: Jefatura de la Sección Económico Administrativa 22 - Base Aérea de Torrejón (Agrupación de Base). Objeto: (20259028) UCFAS Bota vuelo suelta rápida con cremallera. Expediente: 2025/EA22/00000509E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14718|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14718|220
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14719|Anuncio de formalización de contratos de: Intendente de Ferrol. Objeto: Servicio abierto de transporte discrecional de personal hasta un máximo de siete (7) personas, mediante taxi o vehículo de transporte con conductor (VTC) provistos de tarjetas de transportes expedidas por cualquiera de los ayuntamientos de la comunidad autónoma de Galicia para cubrir las necesidades del Parque de Autos núm. 2 de Ferrol. Expediente: 2024/AR42U/00002919E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14719|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14719|211
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14720|Anuncio de licitación de: Inspección General de Sanidad de la Defensa. Objeto: Suministro de un Equipo de Tomografía computarizada (TC) para la Policlínica del Centro Militar de Veterinaria de la Defensa (CMILVET). Expediente: 2025/SP01400010/00000143E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14720|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14720|218
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14721|Anuncio de licitación de: Jefatura de la Sección Económico-Administrativa 41 - Base Aérea de San Javier. Objeto: Suministro y montaje de la 2ª fase del edificio SOALI del EZAPAC. Expediente: 2025/EA41/00000427E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14721|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14721|221
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14722|Anuncio de formalización de contratos de: Jefatura de Intendencia de Asuntos Económicos Este. Objeto: CB AM Material fungible lote 5 Ruedas cenad s gregorio. Expediente: 2025/ETSAE0327/00001474E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14722|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14722|208
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|6110|MINISTERIO DE DEFENSA||BOE-B-2025-14723|Anuncio de formalización de contratos de: Jefatura de la Sección Económico-Administrativa 41 - Base Aérea de San Javier. Objeto: Suministro escáner de RX de 600x400 mm. para la Academia General del Aire. Expediente: 2025/EA41/00000475E.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14723|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14723|210
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|5140|MINISTERIO DE HACIENDA||BOE-B-2025-14724|"Anuncio de formalización de contratos de: Dirección del Servicio de Gestión Económica de la Agencia Estatal de la Administración Tributaria. Objeto: Suministro e instalación de una grúa para el BOE ""FULMAR"" del Departamento de Aduanas e II. EE. Expediente: 25710002100."||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14724|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14724|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|5140|MINISTERIO DE HACIENDA||BOE-B-2025-14725|Anuncio de formalización de contratos de: Delegación Especial de la Agencia Tributaria en Valencia. Objeto: Suministro Consumibles Informáticos DEV. Expediente: 25B70010700.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14725|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14725|209
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|5140|MINISTERIO DE HACIENDA||BOE-B-2025-14726|Anuncio de formalización de contratos de: Delegación Especial de la Agencia Tributaria en Castilla y León. Objeto: Obras de climatización e instalación solar fotovoltaica en el edificio sede de la Delegación de la AEAT de Salamanca. Expediente: 25A80005200.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14726|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14726|212
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|5140|MINISTERIO DE HACIENDA||BOE-B-2025-14727|Anuncio de formalización de contratos de: Delegación Especial de la Agencia Tributaria en Castilla y León. Objeto: Limpieza en Delegaciones y Administraciones del ámbito de la AEAT en Castilla y León: Valladolid. Expediente: 24A80110300.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14727|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14727|213
20250422|BOE|97|BOE-S-2025-97|{'szBytes': '411292', 'szKBytes': '402', 'texto': 'https://www.boe.es/boe/dias/2025/04/22/pdfs/BOE-S-2025-97.pdf'}|5A|V. Anuncios. - A. Contratación del Sector Público|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE||BOE-B-2025-14728|Anuncio de licitación de: ADIF - Presidencia. Objeto: Trabajos de conservación de edificios y sus instalaciones en dependencias gestionadas por la Dirección General de Circulación y Gestión de Capacidad en Red Convencional (cuatro lotes). Expediente: 4.25/46504.0014.||https://www.boe.es/diario_boe/txt.php?id=BOE-B-2025-14728|https://www.boe.es/diario_boe/xml.php?id=BOE-B-2025-14728|224
